"","Generation","strategy","prob","freq_media","freq_sd"
"1",0,"B",0.25,0.333302,0.00402055275359551
"2",0,"O",0.25,0.333422,0.00437960332136659
"3",0,"Y",0.25,0.333276,0.00472925816891855
"4",1,"B",0.25,0.332519,0.0113569690703394
"5",1,"O",0.25,0.334482,0.00935469827402144
"6",1,"Y",0.25,0.332999,0.0111852310181459
"7",2,"B",0.25,0.332954,0.0126408222785857
"8",2,"O",0.25,0.333238,0.0144325164580932
"9",2,"Y",0.25,0.333808,0.0146960908703195
"10",3,"B",0.25,0.333295,0.0171222719570067
"11",3,"O",0.25,0.332713,0.018528889019119
"12",3,"Y",0.25,0.333992,0.0155236195404411
"13",4,"B",0.25,0.334554,0.0197521481762303
"14",4,"O",0.25,0.331487,0.017984407696725
"15",4,"Y",0.25,0.333959,0.0170971029207532
"16",5,"B",0.25,0.335019,0.0206789733396955
"17",5,"O",0.25,0.331747,0.018469983593371
"18",5,"Y",0.25,0.333234,0.020715671225993
"19",6,"B",0.25,0.334487,0.0195670494774385
"20",6,"O",0.25,0.333705,0.0196783087010376
"21",6,"Y",0.25,0.331808,0.0220552276493957
"22",7,"B",0.25,0.333718,0.0186021741968106
"23",7,"O",0.25,0.334715,0.0222785550507998
"24",7,"Y",0.25,0.331567,0.0214732064901751
"25",8,"B",0.25,0.332525,0.0208075859078638
"26",8,"O",0.25,0.335701,0.0227716751889072
"27",8,"Y",0.25,0.331774,0.0180686380451898
"28",9,"B",0.25,0.331798,0.0235163943673431
"29",9,"O",0.25,0.335733,0.0212320990792981
"30",9,"Y",0.25,0.332469,0.0187766117951309
"31",10,"B",0.25,0.33047,0.0232435132691018
"32",10,"O",0.25,0.33506,0.0195341141637295
"33",10,"Y",0.25,0.33447,0.0210272046010242
"34",11,"B",0.25,0.329984,0.0213562836777669
"35",11,"O",0.25,0.333982,0.020276270551429
"36",11,"Y",0.25,0.336034,0.0234520366757863
"37",12,"B",0.25,0.32949,0.0195082914255307
"38",12,"O",0.25,0.332897,0.0238284290567618
"39",12,"Y",0.25,0.337613,0.023907044965656
"40",13,"B",0.25,0.331663,0.0206880420005901
"41",13,"O",0.25,0.330576,0.0254035594420001
"42",13,"Y",0.25,0.337761,0.0210642926117238
"43",14,"B",0.25,0.333579,0.0233668300474122
"44",14,"O",0.25,0.329923,0.0244377785654122
"45",14,"Y",0.25,0.336498,0.0187530844870325
